marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,7592646,R2CUB8SJIYQ16Z,B00DZWGDKQ,968144567,"Cell-Tech Performance Series, Grape, 3lb Creatine",Health & Personal Care,5,0,0,N,Y,"Very good product, I can fell big deferent in training ...","Very good product , I can fell big deferent in training after 1 week of using it , the only problem with this product is that it too sweet.",2015-08-31
US,39180595,R3L4B53J3LUGZ3,B00OZDM14Q,330911791,Samyo Palm Shaped Massage Glove Body Massager with 9 360-degree-roller Metal Roller Ball Beauty Body Care,Health & Personal Care,2,0,0,N,Y,"Didn't find these to be all that relaxing, maybe ...","Didn't find these to be all that relaxing, maybe its too many contact points, not sure but they just feel too heavy on your muscles.",2015-08-31
US,794672,RV7CQHYHFCFC,B00IIFG4IG,515728654,"TONYMOLY Pandas Dream So Cool Eye Stick, 1.4 Ounce",Health & Personal Care,5,1,1,N,Y,Five Stars,"Super cute packaging, smells amazing, I love it!",2015-08-31
US,42022661,RR1G6BYWVJQE5,B00GLSHT04,289810989,Juniper Berry Essential Oil 10 ml. 100% Pure Undiluted Therapeutic Grade.,Health & Personal Care,5,0,0,N,Y,Five Stars,great love it thanks---pt,2015-08-31
US,12012614,R3N7ZYC1DBBLIV,B00E3B47ZQ,322938772,"Arm & Hammer Essentials Natural Deodorant, Unscented - 2.5 Oz",Health & Personal Care,5,1,1,N,Y,Five Stars,works fantastic!!!,2015-08-31
US,13812191,R4FTYY3INTLVL,B00DLDH1N2,845909762,"Quest Nutrition Protein Bar, Apple Pie, 20g Protein, 6g Net Carbs, 190 Cals, High Protein Bars, Low Carb Bars, Gluten Free, Soy Free",Health & Personal Care,4,0,0,N,Y,Four Stars,Very good,2015-08-31
US,49354808,R26OCILNRH0PSA,B001FNW09U,802701746,PowerOne Hearing Aid Batteries Size 312 - 10 Packs of 6 Cells,Health & Personal Care,5,0,0,N,Y,Great price!,Great price.  I'm new to hearing aids so when I heard I had to change them every week or so I was a little concerned about the cost.  But these are reasonably priced and the brand my doctor recommended.,2015-08-31
US,49780688,R264BC4ANFX8KS,B0000AN3UB,56605492,Slim Guide Skinfold Caliper in Black with Booklet,Health & Personal Care,4,0,0,N,Y,Pretty Good,It's pretty good for the price. Not that accurate but it gets the job done and gives you a good idea.,2015-08-31
US,4815996,R3VL4ZG5ZW2BO,B00KTSHBZ0,307284421,Leyzene Natural Performance Enhancement 10 capsules,Health & Personal Care,1,0,0,N,Y,One Star,Did not work gave diarrhea!,2015-08-31
US,7430071,RD3GQJQN71FEW,B00BL0GJ0I,447609598,"Quest Bar Protein Bar, 2.11 Ounce (Pack of 12)",Health & Personal Care,5,0,0,N,Y,Five Stars,Great product....delivered quickly,2015-08-31
US,4927565,R2C92ANPN4X5SU,B00KMIHFJO,679382219,"Ozeri Precision Digital Bath Scale (400 Lbs Edition), In Tempered Glass With Step-on Activation",Health & Personal Care,5,0,0,N,Y,Five Stars,Received the product some 2 weeks back. Working as expected.,2015-08-31
US,10310837,R1O011SXCC6MOK,B00LOX9HTW,93548584,"Organic Vanilla Cocoa Deodorant -Healthy All Natural Deodorant Detoxes with No Aluminum - With Aloe Infused Cocoa Butter & Coconut Oil, Best Natural Healthy Hypoallergenic Deodorant That Works!",Health & Personal Care,5,0,0,N,Y,Five Stars,Smells great!,2015-08-31
US,7708211,RQ84B4TTNL605,B00028OVXM,736312016,Aerobic Life Mag O7 Oxygen Digestive System Cleanser Capsule,Health & Personal Care,5,0,0,N,Y,Five Stars,Great product,2015-08-31
US,21470395,R1WKC7VXXCW05C,B00O47NWE6,951303286,"Reacher Grabber by VIVE - Rotating Grip - 32"" Extra Long Handy Mobility Aid - Reaching Assist Tool for Trash Pick Up, Litter Picker, Garden Nabber, Disabled, Arm Extension",Health & Personal Care,5,0,0,N,N,Rotating Reacher Grabber by VIVE,"Haven't had a chance to use this Grabber very much; but so far, it has lived up to it's reputation.<br />My previous grabber (of 20+ years) did not rotate so I'm looking forward to using this new option.<br />I like the fact that it firmly grabs small items from tall areas.",2015-08-31
US,15859618,R7U20DUUOUR7G,B00H4HP24Q,399822243,BulkSupplements Pure L-Phenylalanine Powder (100 grams),Health & Personal Care,5,0,0,N,N,Alternative to OTC pain relievers,This works very well for my arthritis pain.  I can take it in the evening without worrying that it will keep me from sleeping,2015-08-31
US,21469017,RTWY2QYRHD5TF,B010RN5OKA,975495508,"Ubervita Cranberry Fruit Extract Supplement, Pills with Antioxidant Fruit and Berry Blend, Cranberry, 250 Count",Health & Personal Care,5,0,0,N,N,Stop those urinary infections,"This is a Great source of antioxidants and a good supplement to help with the urinary tract infections. I use it everyday and im getting good results, its effective and inexpensive, totally recommended!",2015-08-31
US,36503887,RVY8F8U42NPIM,B00Q2T6OE4,575962061,Timber Wool Dryer Balls - 6 XL Size Pack - All Natural Alternative to Fabric Softener and Dryer Sheets to Save You Money,Health & Personal Care,5,0,0,N,Y,I highly recommend these dryer balls because my gas bill from my ...,I was very skeptical about buying dryer balls but a friend advised me that the dryer balls reduce drying time and there's no need to buy dryer sheets and it takes away static I couldn't believe it does so many things so I ended up buying them. I highly recommend these dryer balls because my gas bill from my dryer has gone down significantly,2015-08-31
US,18467753,RAPD38IGFKT58,B00W64AJ3G,24504003,95% HCA (New Highest Potency) Pure Garcinia Cambogia Extract Slim Maximum Strength Formula To Reduce Appetite & Lose Weight Faster Than Ever Plus Garcinia Cambogia Weight Loss E-Book!,Health & Personal Care,5,0,0,N,Y,Sarah G,This is a great product! It works well. Sarah G,2015-08-31
US,1846137,R3NTB1LSG00IZO,B00L3JTHME,332910265,"#1 BEST Probiotic Supplement - 60 Day Supply with 100% Moneyback Guarantee - Improve Digestion, Immune Function, & Bone Density. Improve Bowel Regularity, Vitamin Production, & Increase Energy with the Most Potent Probiotic Available by Nutrition Essentials (60 Tablets / 60 Day Supply)",Health & Personal Care,4,0,0,N,Y,able to function now,"I have taken probiotics for years changing from one to another.  I bought these because they were cheaper that what I'd been taking and they<br />seem to do as well as any others I have taken.  Probiotics have helped me so much, I have chronic inflammation and infections of the colon<br />and small intestine and try not to miss a day taking them.",2015-08-31
US,25062800,R1USYSNZMLBXFJ,B00IR8BOU2,801102346,HealthAndYoga Palm Urchin Massage tool - Easy Palm Fit | 4-Legged Massage Knobs for Gentle Massage,Health & Personal Care,5,1,2,N,Y,Spouses of carpal tunnel sufferers rejoice!,"I have carpal tunnel syndrome. I've had the release surgeries done. Either way, giving anyone a massage is a very painful experience which left me feeling very guilty whenever my husband would complain of back pain and I couldn't do much to help.<br /><br />Then we found this little guy.<br />SUPER easy grip, slides great on clothes (no wasting lotion), and best of all, no hand pain after giving a decent massage. Husband and I can finally take turns massaging EACH OTHER, not just him massaging me which is something he's learning to appreciate.<br />Great for sore backs, shoulders, necks and calves. Ergonomic and light weight.<br />Definitely recommend buying.",2015-08-31
US,15733848,RYSR3SDXIAB8L,B0029NYQ38,474312620,Always Infinity Pads,Health & Personal Care,5,0,1,N,Y,Great pads,"One of the best period products out there.  Between these and the Instead Cups, I forget it's even that time of the month.  These are super light weight, but also very absorbent because of the foam in the middle.  They're maybe a little thicker than a pantyliner, but way way thinner than an actual pad.  You can use these instead of a thick pad without an issue.",2015-08-31
US,42022661,R35G1IKHA9CNDB,B004242558,512427128,Coconut Cream Premium Grade Fragrance Oil,Health & Personal Care,5,0,0,N,Y,Five Stars,great love it thanks---pt,2015-08-31
US,23679037,RU106S4SY59NQ,B00JU4UW6O,90512832,Scorch Torch Acadia Single Jet Flame Butane Torch Cigarette Cigar Lighter w/ Double Cigar Punch,Health & Personal Care,4,0,0,N,N,nice little torch,"This is a pretty decent lighter... I had some issues at first with getting it to light but after messing with it for like 20 seconds. No problems this may become my favorite single flame torch, and it is built like a tank!",2015-08-31
US,12219328,R2CYI69N1W4NPE,B0024IB1TU,19719679,Premium Slim Green Reduce Cream By Alfa Vitamins - Weight Loss & Fat Burning Support For Men & Women - Does Not Stain Or Grease - Organic Natural Ingredients - Made In USA,Health & Personal Care,4,3,3,N,Y,Great product!,"I was a little skeptical that a cream would actually aid in losing weight, but my skin looks and feels firmer. The cream is super hydrating and keeps my skin soft all day. It smells fresh and clean too. I am looking forward to seeing more results over time!",2015-08-31
US,50646383,R1CWSJZOHI1OOU,B000GFPCVQ,761622825,Source Naturals Inflama-Rest,Health & Personal Care,5,0,0,N,Y,Five Stars,OK,2015-08-31
US,23632209,RKJDVPC0XKKMA,B00AHZMVGE,621088085,"Medline Low Density Clear Can Liners - .35 Mil, 12"" x 8"" x 21"", 7 Gallon, 1,000 per Box, Clear",Health & Personal Care,1,1,1,N,Y,Do not waste your money,These are not 7 gallon bags. These bags are too thin. Do not waste your money.,2015-08-31
US,41137196,RIQ8BHQA8XGSM,B00JJZLB8M,697100660,Lineatabs - Garcinia Cambogia Dual Action Fat Buster - 20 Tablets,Health & Personal Care,5,0,0,N,Y,Five Stars,I was pleased with the product.,2015-08-31
US,43976403,R3CWYU8P5CZC84,B00GF24C7Y,874993619,"21st Century Melatonin Quick Dissolve Tablets, Cherry, 10 mg, 120 Count",Health & Personal Care,4,0,0,N,Y,Easy to take,"Easy to take tablets so you don't have to find the light switch and stumble around trying to find water or a drink to take a pill. Eases your body towards sleep and helps you fall asleep nicely. The taste is ok, no aftertaste or odd film in your mouth. A bit sweet for me.",2015-08-31
US,11599687,RNR1M9V4YHS0P,B00N9J6U0I,947513276,"Nutrivive Turmeric Curcumin with Bioperine, 120 Veggie Capsules",Health & Personal Care,5,1,1,N,Y,Great!!!,"Great product! This supplement is given to Cancer patients in large doses in the UK. It actually helps reduce your risk of Cancer in the body, along with other health products.  I take 1 pill on empty stomach every morning...do your research on this supplement & you will see why doctors use it in the UK for patients with Cancer...but make sure you are buying from reputable dealer...",2015-08-31
US,14164702,RHNNQFAHA5H3X,B0007YT0SM,54101531,Genuine Corflex Medic Air Back Pillow - Blue,Health & Personal Care,5,0,0,N,Y,Great for your back...,Works great. I can take it where ever I go and I always have support for my back.  I ordered a second one now I have one for home and keep the other for when I travel. You really don't need to put a lot of air in them for the support.  I am very pleased with the results.,2015-08-31
US,1904164,R3JA03NFOT8BE7,B00062N4A0,2774412,Prestige Taylor Percussion Hammer,Health & Personal Care,4,0,0,N,Y,Four Stars,working good after one year using it.,2015-08-31
US,37314916,R2B7RBBKX6FM74,B00I3MUN90,251476123,"Bounce Fabric Softener Sheets, 40 Count",Health & Personal Care,5,0,0,N,Y,Bounce has always been a valuable item in my home ...,Bounce has always been a valuable item in my home. I use it in the dressers and in storage containers that house blankets and sheets.,2015-08-31
US,23413866,R1A1VYDM6V1295,B00I0BJ6X8,864750124,BlenderBottle Full Color Bottles - New Black Translucent Color with Shaker Ball - 28oz,Health & Personal Care,5,0,0,N,Y,... of these old stand-bys and the flip cap is better. My old one cracked along the lid after ...,They've really improved the look of these old stand-bys and the flip cap is better. My old one cracked along the lid after many years and that's pretty common with these. I'd like to see that improved but for the price I can't complain too much.,2015-08-31
US,43457019,R3Q2LFRK2WCQXD,B00MCJEJB8,729993111,Siam Circus Wicked Sensual Care Aqua Water Based Pomegranate Flavored Lube Lubricant 4oz,Health & Personal Care,5,0,0,N,N,My new best friend in the bedroom!,"OMG! The best lube out on the market! I bought this after reading reviews on other sites. I thought what the heck, if so many people are raving, we should give it a try. My man was a bit reluctant because ALL of the other flavored lube in our drawer tasted like metal and leave a funky after taste and feel sticky (total turn-off OUCH). After trying the Wicked brand - WE'RE SOLD! Not only is it tasty and non sticky, it wipes off easily, no artificial ingredients, and it lasts a long time. The bottle is sleek and discreet, and completely changed our view on flavored lube. It's so good that he threw our other lubes away. Do yourself a flavor (hee hee) and try the pom favor. It's so good I'm tempted to try it over ice cream!",2015-08-31
US,42543864,RLBXJCTDCHO4X,B001G7R734,459172133,"Source Naturals Psyllium Husk Powder, Excellent Low Caloric Source of Soluble Dietary Fiber,12 Ounces (Pack of 4)",Health & Personal Care,3,0,0,N,N,and it is supposed to be like that since it has insoluble fibers (at least that ...,"Pros Compared to similar products:<br /><br />Very cheap<br />Easier to mix with water, kind of more soluble. Though not %100 soluble, and it is supposed to be like that since it has insoluble fibers (at least that is what I know)<br />Does not get gelatinous while you are mixing, leaving you enough time to mix and drink. Some products become gelatinous much quicker. Please note that I have not left it 5 minutes to see if it does become gelatinous since I drink it right away.<br />Taste is ok<br />Compared to metamucil, it is also way better since it does not have aspartame, sugar, artificial colors etc.<br /><br />Cons compared to others:<br />I have tried better working products, Indus being one of them (though it became thick almost insitantly)<br />Bigger particles than some others, making it more of a choking hazard.<br />It has an unpleasant color when mixed with water. Not an issue for me, but might be an issue to drink muddy looking water for others.<br /><br />Overall, if you pay 2x or 3x price you can get a better product, This one works okay, neither very good nor very bad.",2015-08-31
US,47025324,R1FNW64XPG310W,B006RB60X2,941831135,Ez2care Classy Adjustable Folding Cane with Carrying Case,Health & Personal Care,5,0,0,N,Y,"it's very smart looking, also","I have not had the  opportunity to use it yet but will be traveling to California in about twelve days so am sure it will come in handy.  Especially with my hip replacement.  Oh yes, it's very smart looking, also.",2015-08-31
